antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
Bikini,Thong,0.18339024121599296,0.2300638836876308,0.04667364247163785,0.2545045045045045,1.1062340617098247,1.0,0.004482171347075084,1.03278439771206,0.117598611571984,0.12725225225225226,0.031743699638267064,0.22868851796140843
Belt|Thong,Tights,0.11375151448397401,0.22183059808348937,0.028169401916510628,0.2476397966594045,1.116346431911983,1.0,0.002935835425627968,1.03430431123459,0.11759763136230823,0.09163382300250805,0.03316655539571599,0.18731294698908657
Sweatshirt|Tracksuit,Sunglasses,0.05419099019715828,0.224005947791607,0.013657891838308183,0.25203252032520324,1.1251153052403295,1.0,0.0015187877174280585,1.0374703089307862,0.11757363907181516,0.051629020505881126,0.03611699400766759,0.15650181640107733
Stockings|Tracksuit,Trousers,0.05551272166538165,0.22048133054301133,0.013768036127326798,0.24801587301587302,1.1248837822460904,1.0,0.001528517392479601,1.036615855953357,0.1175444897959185,0.05250446287934475,0.03532249265055089,0.155230616662801
Jewellery|Trousers,Coat,0.05479678378676066,0.22557550391012227,0.013905716488600067,0.2537688442211055,1.1249840511149496,1.0,0.0015449043732475142,1.0377809745581525,0.11753928408047941,0.05218559470910406,0.036405537858543155,0.15770717601680276
Chemise|Pashmina,Skirt,0.055375041304108384,0.22191320630025332,0.013823108271836105,0.24962705121829937,1.1248859650134955,1.0,0.0015346553070324526,1.0369334275216637,0.11752918365889307,0.05246655518394648,0.03561793509727714,0.15595882899666674
Shawl|Tights,Coat,0.05490692807577927,0.22557550391012227,0.01393325256085472,0.25376128385155466,1.124950535199348,1.0,0.0015475945920039712,1.0377704604860323,0.11752496065511168,0.05227272727272727,0.03639577529345253,0.15776443098827733
Skirt,Trainers,0.22191320630025332,0.22615376142746998,0.055237360942835115,0.24891425735202877,1.1006416863504538,1.0,0.0050508546276026925,1.030303458889149,0.11751786788482625,0.14061404738539185,0.02941216845163423,0.24658059147888786
Robe,Swimwear,0.08560964863971803,0.22450159709219078,0.021533208503139112,0.25152782245094885,1.1203832209160625,1.0,0.0023137056570211173,1.0361085236959084,0.11750807940611542,0.07461832061068703,0.03485013670875468,0.17372171816770426
Blouse,Belt,0.07140103535631677,0.3662572970591475,0.029353453023460735,0.411106826070189,1.1224536121769026,1.0,0.0032023028066315296,1.0761590233959597,0.11748299341300576,0.07189101699487456,0.07076930243601927,0.24562558805952875
Sweatshirt|Trousers,Thong,0.051795351911003415,0.2300638836876308,0.013410067188016302,0.25890483785220625,1.1253606333262383,1.0,0.0014938273704033066,1.038916667707006,0.11748093080168602,0.04995384141963278,0.03745889243734922,0.1585966439410642
Pyjamas|Tankini,Bikini,0.04962000220288578,0.18339024121599296,0.010243418878731137,0.20643729189789123,1.1256721760606332,1.0,0.0011435947056058111,1.0290425072229235,0.11747079726413014,0.045982694684796044,0.028222845041941516,0.13114657387687353
48|Jewellery,Belt,0.03593457429232294,0.3662572970591475,0.014841942945258289,0.4130268199233717,1.127695811768827,1.0,0.00168064289398096,1.079679147960591,0.11745680353097616,0.038316627568067106,0.0737989134189514,0.22677504442526003
Jewellery|Trousers,Thong,0.05479678378676066,0.2300638836876308,0.014181077211146602,0.25879396984924624,1.124878732381236,1.0,0.0015743163195730443,1.0387612687875356,0.11745123428191931,0.05239064089521871,0.037314896071142876,0.1602168532669331
Ball Gown|Stockings,Hat,0.05636633990527591,0.21805815618460184,0.013823108271836105,0.24523693209574987,1.1246400335887425,1.0,0.0015319681212170953,1.0360096791521813,0.11744663936683737,0.05304311073541842,0.03475805282210276,0.15431438725004692
Hat|Polo Shirt,Pashmina,0.04000991298601168,0.22777838969049455,0.01027095495098579,0.2567102546455609,1.12701760247923,1.0,0.0011575613993752443,1.038924073870103,0.11739955839398616,0.03988451668092386,0.037465754090293464,0.1509010654272292
Coat|Tankini,Trainers,0.04127657230972574,0.22615376142746998,0.010518779601277674,0.25483655770513675,1.1268287385388709,1.0,0.0011839275146002456,1.0384919531067345,0.11739954619869611,0.040943193997856384,0.037065239640598734,0.15067409280605676
Sunglasses|Tracksuit,Swimwear,0.05430113448617689,0.22450159709219078,0.01371296398281749,0.2525354969574036,1.124871716853314,1.0,0.0015222725667529396,1.0375053260069198,0.11738381431619783,0.05172951075101278,0.036149526240282275,0.15680865366697608
Sunglasses|Tracksuit,Shawl,0.05430113448617689,0.22810882255755038,0.01393325256085472,0.2565922920892495,1.1248678995066617,1.0,0.001546684709673717,1.0383147352772923,0.11738062421682892,0.051897435897435895,0.03690088753971122,0.15883694758977202
Shawl|Swimwear,Stockings,0.08299372177552594,0.21998568124242757,0.020459301685207622,0.24651625746516256,1.1206013776573844,1.0,0.0022018712615740517,1.0352105489807677,0.11736235291321888,0.07241715399610137,0.03401293487149518,0.1697595682118653
Sunglasses|Top,Skirt,0.05416345412490362,0.22191320630025332,0.013520211477034916,0.24961870869344183,1.1248483713749886,1.0,0.0015006257078808722,1.0369218991920066,0.11734722041789931,0.05149449396958574,0.03560721325374363,0.15527219092694178
Scarf,Trainers,0.06941843815398172,0.22615376142746998,0.0176230862429783,0.2538675128917096,1.1225438449014156,1.0,0.0019238453420351402,1.0371432043813653,0.11730965194555405,0.06340400237765009,0.03581299498898076,0.1658963766820657
Lingerie|Trousers,Shawl,0.053117083379226784,0.22810882255755038,0.01363035576605353,0.2566096423017108,1.1249439606263798,1.0,0.0015138804187268783,1.0383389688190274,0.11729732254349119,0.0509364066680387,0.03692336507665987,0.1581816922276299
Bra|Hat|Trousers,Trainers,0.03965194404670118,0.22615376142746998,0.01010573851745787,0.2548611111111111,1.1269373080617449,1.0,0.0011383022233848218,1.0385261729211959,0.1172899674455829,0.03952186086581952,0.037096968690570775,0.14977318309725773
Bikini|Sunglasses,Skirt,0.046508426038109923,0.22191320630025332,0.011620222491463817,0.24985198342214326,1.1258995694203444,1.0,0.0012993885493686567,1.0372443524537271,0.11727561855205178,0.04524983915933948,0.035907018790337086,0.15110790013643458
Pashmina|Polo Shirt,Thong,0.04025773763630356,0.2300638836876308,0.010436171384513714,0.259233926128591,1.126791054612317,1.0,0.0011743199154280147,1.0393782105712686,0.11724399390567485,0.0401568128840856,0.03788631527076675,0.15229799238805372
Coat|Trousers,Pashmina,0.053089547306972136,0.22777838969049455,0.013602819693798876,0.25622406639004147,1.1248831231891618,1.0,0.001510168098819431,1.0382449544468106,0.11724313961324413,0.05089635277148156,0.03683615728928634,0.15797180108670353
Belt,Trousers,0.3662572970591475,0.22048133054301133,0.08723427690274259,0.2381775806330351,1.0802618981228054,1.0,0.0064813807260547945,1.0232288386901613,0.11723772868814139,0.17464167585446524,0.022701508999586808,0.316915691777739
Scarf,Thong,0.06941843815398172,0.2300638836876308,0.01792598303777949,0.25823086076953594,1.1224311118739039,1.0,0.0019553075565448483,1.0379727001195096,0.11721350539270724,0.06366748166259169,0.036583524899197695,0.16807413774562974
Dressing Gown|Skirt,Belt,0.08470095825531446,0.3662572970591475,0.03475052318537284,0.4102730819245774,1.1201772230037554,1.0,0.003728179156461682,1.0746375712492076,0.11721209243250365,0.08349321865696328,0.0694537146718641,0.2525765830643863
Top,Skirt,0.22901751294195397,0.22191320630025332,0.055870690604692144,0.24395815798965972,1.099340422577551,1.0,0.005048680008833378,1.0291583751909656,0.11720585106441961,0.14142329406844636,0.028332252735693203,0.24786318372246358
Belt|Stockings,Hat,0.08739949333627052,0.21805815618460184,0.021340455997356535,0.24417139256458725,1.1197535411510986,1.0,0.002282283628980992,1.034549150591944,0.11718855910344722,0.07511145570847062,0.03339536896064902,0.171018642361344
Belt|Top,Trousers,0.11405441127877519,0.22048133054301133,0.028059257627492014,0.24601641718976336,1.11581518754383,1.0,0.00291238927444782,1.0338669000611103,0.11715644807463443,0.09155435759209345,0.03275750491587292,0.1866400307504955
Blouse,Trainers,0.07140103535631677,0.22615376142746998,0.018118735543562067,0.2537601234091786,1.1220689932701484,1.0,0.001971122827915256,1.0369939517408633,0.11715413082464188,0.06484036263303114,0.03567422131899546,0.1669385056349436
Chemise|Sunglasses,Hat,0.08489371076109704,0.21805815618460184,0.020734662407754158,0.24424262082387282,1.1200801891450645,1.0,0.0022228963675204466,1.0346466542844948,0.11715226976625936,0.07347058249585325,0.033486460465533864,0.16966519221519438
Tights|Trainers,Stockings,0.05341998017402798,0.21998568124242757,0.013217314682233727,0.24742268041237117,1.1247217501383993,1.0,0.0014656839516932075,1.0364573824586922,0.11714931929252972,0.05079902635199493,0.035174994240677514,0.15375264700303126
Belt|Coat,Trousers,0.11303557660535302,0.22048133054301133,0.027811432977200134,0.24604141291108403,1.115928556422996,1.0,0.0028891986485554168,1.0339011754833405,0.11712452329334647,0.09097459917132049,0.03278957049980317,0.18609052036836832
Dressing Gown|Trainers,Bra,0.05237360942835114,0.22202335058927194,0.013079634320960458,0.2497371188222923,1.1248236645355782,1.0,0.0014514700732240534,1.0369387436434512,0.11710497257847931,0.0500526870389884,0.035622879239385806,0.15432409705222266
Dressing Gown|Shawl,Top,0.053777949113338476,0.22901751294195397,0.013850644344090758,0.25755248335893494,1.1245973290444968,1.0,0.0015345521870350227,1.038433653258182,0.11708968029265833,0.05149994880720794,0.03701117845862641,0.15901551064664313
Sunglasses|Swimwear,Sweatshirt,0.053722876968829165,0.22059147483202995,0.013327458971252341,0.24807790876473604,1.1246033372488022,1.0,0.0014766503084786206,1.0365548961163664,0.11708788612284514,0.05106562565942182,0.03526575992581361,0.15424741774524406
Top|Tracksuit,Skirt,0.08329661857032712,0.22191320630025332,0.020707126335499506,0.24859504132231408,1.1202354536122545,1.0,0.0022225066345889916,1.0355092613030066,0.1170831503882273,0.07278358497870693,0.034291592195249264,0.1709534333054057
Belt|Coat|Thong,Lingerie,0.04672871461614715,0.22039872232624738,0.011592686419209164,0.24808485562757807,1.1256183929249282,1.0,0.0012937374218624908,1.0368208214830394,0.11706997907798362,0.045366379310344825,0.03551319641745992,0.15034177813862662
Belt|Top,Bra,0.11405441127877519,0.22202335058927194,0.02825201013327459,0.2477064220183486,1.1156773436708853,1.0,0.0029292675916740736,1.0341396925093824,0.11703146548052377,0.09177922891135164,0.03301265076340028,0.1874771723138996
Jacket,Jewellery,0.152384623857253,0.22609868928296067,0.038247604361713844,0.2509938561619082,1.1101075240988747,1.0,0.0037936406407119636,1.033237600363835,0.11701812214453687,0.11241502104240854,0.03216839994221168,0.2100785868314108
Stockings|Tights,Trainers,0.05196056834453133,0.22615376142746998,0.013217314682233727,0.25437201907790147,1.1247746554040021,1.0,0.0014662367052088385,1.0378449553563356,0.11701309216067858,0.0498960498960499,0.03646494128146709,0.1564079747161089
Polo Shirt|Sunglasses,Jewellery,0.04130410838198039,0.22609868928296067,0.010518779601277674,0.2546666666666667,1.1263518044899121,1.0,0.0011799748341105587,1.0383291288690153,0.11701095482368357,0.04094758280630293,0.03691423827314244,0.15059481183777862
Gloves,Top,0.08318647428130851,0.22901751294195397,0.021340455997356535,0.25653757034094665,1.1201657333776385,1.0,0.002289296547041443,1.037016070081192,0.11700848233533075,0.07336930796175327,0.03569478926039567,0.17486010415568434
Sweatshirt|Trousers,Bikini,0.051795351911003415,0.18339024121599296,0.010683996034805595,0.20627325890483786,1.1247777282865001,1.0,0.001185233953979438,1.0288298434512506,0.11699526524649012,0.04758984422911811,0.028021974318454664,0.13226575858154807
Ball Gown,Coat,0.23072474942174248,0.22557550391012227,0.05719242207291552,0.24788160878386442,1.0988853155022973,1.0,0.00514657045756927,1.0296577043378428,0.11697624421438368,0.1433006761418518,0.02880345984194354,0.2507108239231822
Jeans,Chemise,0.08439806146051328,0.22345522634651394,0.021120167419319307,0.25024469820554646,1.1198874257587954,1.0,0.0022609794924533175,1.0357309535456634,0.11692101132561428,0.07365792759051186,0.03449829651546488,0.17238051299679663
Skirt|Tankini,Swimwear,0.041056283731688514,0.22450159709219078,0.010381099240004407,0.2528504359490275,1.1262745531613985,1.0,0.001163897971570205,1.0379426559565024,0.11691721205496983,0.04068198985647998,0.03655563796203823,0.1495455417817013
Sunglasses|Tights,Bra,0.08315893820905386,0.22202335058927194,0.02067959026324485,0.24867549668874173,1.1200420857929239,1.0,0.0022163641706244817,1.0354735483562798,0.11689747643859119,0.07268679829655439,0.034258285412110026,0.17090850364636764
Blouse,Swimwear,0.07140103535631677,0.22450159709219078,0.017981055182288798,0.25183185499421523,1.1217374765080241,1.0,0.0019514087107597028,1.0365295663607987,0.11687049145867663,0.06469830575646487,0.03524218463835245,0.1659625361074351
Pashmina|Sweatshirt,Bra,0.05405330983588501,0.22202335058927194,0.013492675404780262,0.249617931737137,1.1242868422381083,1.0,0.0014915784445770231,1.0367740412717306,0.11686416597902806,0.05138422818791947,0.03546967787370783,0.15519467838252113
Scarf,Belt,0.06941843815398172,0.3662572970591475,0.028527370855821126,0.41094803649345507,1.1220200656564403,1.0,0.0031023613314761847,1.0758689253292182,0.11686277298793936,0.07006627891248479,0.07051874400592283,0.2444184585143766
Coat|Polo Shirt,Trainers,0.04108381980394316,0.22615376142746998,0.010463707456768367,0.2546916890080429,1.1261881624273817,1.0,0.0011724470742982378,1.038290097077531,0.11684954115129317,0.04075067024128687,0.03687803359129225,0.15047990026927166
Lingerie|Trainers,Top,0.053254763740500054,0.22901751294195397,0.01371296398281749,0.2574974146845915,1.1243568728731062,1.0,0.0015166904386568186,1.038356636469541,0.1168241110565232,0.0510612119347893,0.03693975183705217,0.1586873871547281
Sweatshirt|Thong,Jewellery,0.05460403128097808,0.22609868928296067,0.013878180416345412,0.25416036308623297,1.1241125010156663,1.0,0.0015322805141504848,1.0376242725841036,0.11678632802260223,0.05201238390092879,0.03626001586335657,0.15777071862751546
Hat|Skirt,Coat,0.05341998017402798,0.22557550391012227,0.01354774754928957,0.2536082474226804,1.1242721085695875,1.0,0.0014975086026644668,1.0375576812253886,0.11677366133679945,0.05103734439834024,0.03619816218895112,0.1568334205863402
Coat|Pyjamas,Lingerie,0.04138671659874436,0.22039872232624738,0.01027095495098579,0.24817032601463737,1.1260061918475226,1.0,0.0011493754913440395,1.036938690569602,0.1167367680049877,0.04083643529669367,0.035622829879470574,0.1473860125825311
Ball Gown|Stockings,Lingerie,0.05636633990527591,0.22039872232624738,0.013960788633109374,0.24767953102100637,1.1237793413991588,1.0,0.0015377193357795915,1.0362622177910206,0.11672495075076919,0.05312238055322716,0.03499328371569891,0.15551142967841924
Ball Gown|Pashmina,Tracksuit,0.05967066857583434,0.22678709108932701,0.015199911884568785,0.25473004153207196,1.1232122618114042,1.0,0.0016673745348999985,1.0374937297891196,0.11665735113935902,0.05603492031265861,0.03613875314382926,0.16087643407346677
Jewellery|Swimwear,Bra,0.08183720674083049,0.22202335058927194,0.02034915739618901,0.24865410497981158,1.1199457368779409,1.0,0.002179386552722873,1.035444067196007,0.11664554216804895,0.07177544677544678,0.03423078881700482,0.17015366789360167
Pashmina|Top,Sunglasses,0.05644894812203987,0.224005947791607,0.014208613283401256,0.25170731707317073,1.1236635435561484,1.0,0.001563713157484459,1.037019430917344,0.11663798092171727,0.05336642879304995,0.03569791443984486,0.15756847107499963
Jewellery,Trousers,0.22609868928296067,0.22048133054301133,0.05479678378676066,0.24235781269029352,1.0992214719196578,1.0,0.004946243939622591,1.0288744245155657,0.1166366076960144,0.1398650548214788,0.02806409006537497,0.24544517336150745
Skirt|Thong,Sunglasses,0.055237360942835115,0.224005947791607,0.013905716488600067,0.25174476570289134,1.1238307204998403,1.0,0.0015322190970931925,1.0370713315989581,0.11662852674075341,0.05240763802407638,0.035746173353188374,0.15691110442489373
Lingerie|Trousers,Stockings,0.053117083379226784,0.21998568124242757,0.013134706465469765,0.24727838258164853,1.12406580821569,1.0,0.001449708692679734,1.0362586920684278,0.11656390551277886,0.05052430886558627,0.03499000041780451,0.15349273992018964
Dressing Gown|Stockings,Tracksuit,0.08109373278995484,0.22678709108932701,0.02059698204648089,0.25398981324278436,1.1199482828709273,1.0,0.0022059702814718543,1.0364642770787127,0.11655337490026635,0.07169558132847693,0.03518141231214234,0.17240530001624405
Poncho|Tracksuit,Shawl,0.03901861438484414,0.22810882255755038,0.010023130300693909,0.25688073394495414,1.1261323918330461,1.0,0.0011226401155400127,1.0387177572990989,0.11655266421878648,0.03898468458819749,0.03727456956139251,0.150410429744085
Bikini|Thong,Tights,0.04667364247163785,0.22183059808348937,0.01164775856371847,0.2495575221238938,1.1249914316597973,1.0,0.0012941165395000953,1.0369474341576144,0.11654386783244118,0.04534734133790737,0.035630961551710076,0.15103248499441957
Lingerie|Tracksuit,Trousers,0.05355766053530125,0.22048133054301133,0.013272386826743034,0.24781491002570694,1.1239723082919413,1.0,0.0014639225711488863,1.0363389009527293,0.11653997368958274,0.050897571277719114,0.03506468870301224,0.15400611868214284
Belt|Coat,Chemise,0.11303557660535302,0.22345522634651394,0.028169401916510628,0.24920828258221678,1.1152492902348472,1.0,0.0029110115609527545,1.0343011991718236,0.1165091686953082,0.09136375814950433,0.033163646333668466,0.18763556458131173
Chemise|Coat,Swimwear,0.05391562947461174,0.22450159709219078,0.013602819693798876,0.2522982635342186,1.1238150053365241,1.0,0.0014986747685177462,1.0371761426868105,0.11645243828202825,0.05136737028179266,0.035843615328930926,0.1564447284799757
Skirt|Stockings,Bikini,0.08288357748650732,0.18339024121599296,0.017017292653375923,0.2053156146179402,1.1195558349046721,1.0,0.0018172533852809022,1.0275900392725172,0.11643955810755116,0.06827220503756076,0.026849266943118302,0.14905420370536648
48,Jewellery,0.1430774314351801,0.22609868928296067,0.03593457429232294,0.25115473441108543,1.1108190640449371,1.0,0.0035849545788560477,1.033459576069323,0.11642053009484969,0.10783341596430342,0.032376279483116124,0.20504393644193292
Bra|Tights,Sweatshirt,0.054769247714506,0.22059147483202995,0.013575283621544223,0.24786324786324787,1.123630222119799,1.0,0.0014936544927605586,1.0362590618710512,0.1164027914087936,0.0518565267697486,0.034990344794266375,0.15470181491901627
Pashmina|Thong,Hat,0.05609097918272937,0.21805815618460184,0.013740500055072144,0.24496809032891512,1.1234071433747799,1.0,0.0015094045558972924,1.0356407905409404,0.11637856067454491,0.05276514750978111,0.034414239827618445,0.15399054851083968
Jewellery,Stockings,0.22609868928296067,0.21998568124242757,0.05465910342548739,0.24174887346242846,1.0989300398875395,1.0,0.004920629235555328,1.028701826424418,0.1163248648801253,0.13964122405909252,0.02790101629758013,0.2451077575473364
Jewellery|Pashmina|Swimwear,Belt,0.03510849212468334,0.3662572970591475,0.014483974005947791,0.4125490196078431,1.126391263519918,1.0,0.0016252325765389042,1.0788009963278864,0.11629185496229653,0.03743772241992883,0.07304497919089423,0.22604745920622216
Jacket|Poncho,Hat,0.046370745676836654,0.21805815618460184,0.011372397841171935,0.24524940617577198,1.1246972388785623,1.0,0.0012608785379758375,1.0360268017192216,0.11626303151726879,0.04494015233949946,0.03477400551746082,0.1487012279016251
Swimwear|Trainers,Skirt,0.08236039211366891,0.22191320630025332,0.020459301685207622,0.24841190237378802,1.1194101807428323,1.0,0.0021824429991172574,1.0352569394821807,0.11624651788788386,0.07208693121179781,0.03405622134715242,0.17030348189790034
Bra|Jewellery,Tracksuit,0.054686639497742044,0.22678709108932701,0.01393325256085472,0.2547834843907351,1.123447913930784,1.0,0.0015310286677111071,1.037568133173376,0.11623984369333226,0.052079044874433926,0.03620787105177837,0.15811053772717912
Tights|Tracksuit,Trousers,0.0524562176451151,0.22048133054301133,0.012997026104196497,0.24776902887139107,1.123764212875414,1.0,0.001431409442547731,1.0362756910785509,0.11623063230175218,0.05,0.03500583038939696,0.15335872450188762
Hat,Thong,0.21805815618460184,0.2300638836876308,0.055182288798325804,0.2530622553352696,1.0999651543693179,1.0,0.005014982516732332,1.030790212185571,0.11622385049951488,0.14043447792571828,0.029870493357020505,0.246459314382177
Shawl|Swimwear,Bra,0.08299372177552594,0.22202335058927194,0.020624518118735544,0.24850696748506967,1.1192830250760002,1.0,0.0021979739322594526,1.035241333917852,0.11621613234998963,0.07252130131680867,0.03404166039669381,0.17070021572814814
Coat,Ball Gown,0.22557550391012227,0.23072474942174248,0.05719242207291552,0.2535400390625,1.0988853155022975,1.0,0.00514657045756927,1.0305646529414694,0.11619845450921765,0.1433006761418518,0.029658161527499376,0.2507108239231822
Trainers,Bikini,0.22615376142746998,0.18339024121599296,0.0455721995814517,0.20150980153415313,1.098803296173319,1.0,0.004097806721363853,1.0226922764399282,0.11619750522812432,0.12520804962929338,0.02218876289837823,0.2250041500163258
Hat|Pashmina,Stockings,0.05347505231853728,0.21998568124242757,0.013217314682233727,0.24716786817713704,1.1235634373164238,1.0,0.0014535688684658467,1.0361065711540394,0.11618774364345155,0.05078827637287061,0.03484831788473574,0.15362524088541418
Jewellery,Chemise,0.22609868928296067,0.22345522634651394,0.05551272166538165,0.2455242966751918,1.0987628290888805,1.0,0.004989787875007541,1.029250869486485,0.11614592599181625,0.14088050314465408,0.028419572286665903,0.24697656608251273
Skirt,Top,0.22191320630025332,0.22901751294195397,0.055870690604692144,0.2517682094552674,1.099340422577551,1.0,0.005048680008833378,1.030405947462818,0.11613570527489418,0.14142329406844636,0.029508707260169673,0.24786318372246358
Chemise|Poncho,Top,0.03888093402357088,0.22901751294195397,0.010023130300693909,0.2577903682719547,1.1256360483544914,1.0,0.0011187154897555063,1.038766480654543,0.11612857117670307,0.0388681260010678,0.037319726210375576,0.15077807460128934
Coat|Hat,Sweatshirt,0.05366780482431986,0.22059147483202995,0.013299922898997688,0.2478193945613135,1.1234314234039022,1.0,0.0014612626818034363,1.0361986463522332,0.11610089147944595,0.05096549540993985,0.034934079946605225,0.154055746463031
Ball Gown|Jewellery,Sweatshirt,0.05870690604692147,0.22059147483202995,0.014539046150457098,0.24765478424015008,1.1226852009069144,1.0,0.0015888031627412733,1.0359719299614165,0.11609387521363874,0.054914196567862714,0.0347228809208723,0.15678207942503072
Tankini|Trousers,Shawl,0.04130410838198039,0.22810882255755038,0.010601387818041635,0.25666666666666665,1.1251939481731852,1.0,0.0011795562882386396,1.0384186243620397,0.11605799990450731,0.04096180444728163,0.036997241248097404,0.15157089972638016
Tracksuit|Trousers,Chemise,0.05319969159599075,0.22345522634651394,0.013354995043506995,0.2510351966873706,1.1234250404064758,1.0,0.0014672459163601465,1.0368241207315378,0.11603814768796802,0.05072160635850241,0.035516265483442125,0.1554005311841043
Pyjamas|Tankini,Shawl,0.04962000220288578,0.22810882255755038,0.012721665381649962,0.2563817980022198,1.1239451202617834,1.0,0.0014029051038466304,1.0380208222024585,0.11603447449770687,0.04800498753117208,0.0366281883650333,0.1560759786727661
Jeans,Belt,0.08439806146051328,0.3662572970591475,0.034585306751844916,0.40978792822185967,1.1188525976471735,1.0,0.003673900884285517,1.0737542202950319,0.1160189952622467,0.08312375909993382,0.06868817733239431,0.25210845926167036
Bikini,Tights,0.18339024121599296,0.22183059808348937,0.04493886991959467,0.24504504504504507,1.1046494359304688,1.0,0.00425730302797557,1.0307494464526574,0.11601064758247513,0.1247324977071232,0.02983212511874935,0.22381348577972213
Belt|Tracksuit,Shawl,0.11295296838858905,0.22810882255755038,0.028720123361603702,0.25426621160409557,1.1146706591760425,1.0,0.0029545547381024453,1.0350760411470834,0.11597358770604146,0.09195098298510095,0.03388740513036298,0.1900857856668474
Bra|Trainers,Thong,0.05402577376363035,0.2300638836876308,0.013960788633109374,0.25840978593272174,1.1232088313504156,1.0,0.001531409301819265,1.0382231341614216,0.11595834942349298,0.05168195718654435,0.03681591452139487,0.15954600607228547
Kaftan,Trousers,0.14376583324154643,0.22048133054301133,0.0351911003414473,0.24478069335376365,1.1102105232715476,1.0,0.003493418141726455,1.032175240485655,0.11593783098440581,0.10694560669456066,0.03117226535148826,0.2021955171527155
Stockings|Swimwear,Lingerie,0.05361273267981055,0.22039872232624738,0.013272386826743034,0.24756034925526454,1.1232385861511978,1.0,0.0014562090436941403,1.036098080294059,0.11593266101882571,0.05090294645685922,0.0348404084329679,0.15389011965511853
Blouse,Tracksuit,0.07140103535631677,0.22678709108932701,0.01814627161581672,0.25414577709217123,1.1206359933073446,1.0,0.0019534385065914477,1.0366810097235652,0.11592687852299484,0.0647984267453294,0.03538312111393485,0.16708017363593505
Jewellery|Thong,Skirt,0.054135918052648974,0.22191320630025332,0.013492675404780262,0.24923702950152588,1.1231284233003367,1.0,0.001479200253709163,1.036394740117684,0.11590446484270567,0.05138961719979025,0.035116677756924446,0.15501930889395688
Stockings|Thong,Hat,0.05408084590813966,0.21805815618460184,0.01324485075448838,0.24490835030549898,1.123133179655828,1.0,0.001452081210855877,1.0355588545201901,0.1159017029999797,0.051159327802595196,0.03433784025405855,0.15282417136439239
Hat|Swimwear,Thong,0.0520982487058046,0.2300638836876308,0.013465139332525609,0.25845665961945036,1.1234125733979603,1.0,0.0014792139019441167,1.0382887612708502,0.11589289253181902,0.050112728018036484,0.036876794490181275,0.15849224363378261
Camisole,Pashmina,0.08494878290560634,0.22777838969049455,0.021643352792157726,0.2547811993517018,1.1185486019894104,1.0,0.002293855815751304,1.0362347402369831,0.11582336398698208,0.07435436571752908,0.03496769489574962,0.17490027085573484
Skirt|Tracksuit,Jewellery,0.05487939200352462,0.22609868928296067,0.01393325256085472,0.2538886101354742,1.122910579184007,1.0,0.0015250939602120105,1.037246343146644,0.11581287925138989,0.05217570633120231,0.03590886908663516,0.1577566299977091
Trousers,Jewellery,0.22048133054301133,0.22609868928296067,0.05479678378676066,0.24853253403272138,1.0992214719196578,1.0,0.004946243939622591,1.0298533812383803,0.11579610227477076,0.1398650548214788,0.02898799167167087,0.24544517336150745
Tankini,Pashmina,0.16221500165216435,0.22777838969049455,0.040918603370415245,0.2522491936852826,1.1074325094142556,1.0,0.003969531510444338,1.0327258811199311,0.11579395088202017,0.11722016249901397,0.03168883603889326,0.2159456800147883
Poncho|Sunglasses,Top,0.04061570657561406,0.22901751294195397,0.010463707456768367,0.2576271186440678,1.1249232223972545,1.0,0.0011619993504410706,1.03853805334303,0.1157517836668535,0.04037399065023375,0.037107983880780224,0.15165833508252446
Chemise,Jewellery,0.22345522634651394,0.22609868928296067,0.05551272166538165,0.24842883548983363,1.0987628290888807,1.0,0.004989787875007541,1.0297112865172608,0.11575054962589966,0.14088050314465408,0.028853997141035342,0.24697656608251273
Cardigan|Pashmina,Belt,0.03593457429232294,0.3662572970591475,0.014814406873003635,0.41226053639846755,1.1256036117469925,1.0,0.0016531068217263065,1.0782714828393904,0.11574710614051305,0.03824282058572647,0.07258977361923732,0.22635431150424845
Dressing Gown|Thong,Chemise,0.05576054631567353,0.22345522634651394,0.013988324705364028,0.2508641975308642,1.1226597902071305,1.0,0.001528339207189925,1.0365874532948645,0.1157102699291865,0.05274086378737543,0.03529606033583434,0.15673216037972662
Blazer,Lingerie,0.08219517568014098,0.22039872232624738,0.020266549179425046,0.24656616415410385,1.1187277383084002,1.0,0.0021508374781405333,1.0347309087844159,0.11563184422909611,0.07178386813615527,0.033565160264920714,0.16926009357130478
Skirt|Swimwear,Top,0.05397070161912105,0.22901751294195397,0.013878180416345412,0.2571428571428571,1.1228087050619213,1.0,0.001517944559802021,1.0378610402704467,0.1156162274744181,0.05157065384221835,0.03647987428122429,0.1588708153695529
Dressing Gown|Stockings,Jewellery,0.08109373278995484,0.22609868928296067,0.02051437382971693,0.2529711375212224,1.1188527378176487,1.0,0.0021791871368454924,1.0359724363916734,0.11560192016578326,0.07155892805686294,0.03472335279205526,0.1718515412365581
Chemise|Trainers,Coat,0.056008370965965414,0.22557550391012227,0.014181077211146602,0.2531956735496559,1.1224431250768192,1.0,0.0015469607073138932,1.036984479951818,0.11555850589315467,0.053032643394089175,0.035665413192622064,0.15803094224357794
