customer_id,basket,basket_items,basket_size
61170754,"47,6,48,38,19,4,13","[47, 6, 48, 38, 19, 4, 13]",7
60701465,"47,2,43,9","[47, 2, 43, 9]",4
59286109,"25,38,11,30,16,21,9,41,26,45","[25, 38, 11, 30, 16, 21, 9, 41, 26, 45]",10
62760958,"18,13,27,29,44","[18, 13, 27, 29, 44]",5
90530475,"27,14,48,39,36,38,24,1,18","[27, 14, 48, 39, 36, 38, 24, 1, 18]",9
55450988,"34,48,3,19,11,5,47,13,37,44,42","[34, 48, 3, 19, 11, 5, 47, 13, 37, 44, 42]",11
73735924,"13,39,26,2,3","[13, 39, 26, 2, 3]",5
50700879,"25,20,17,15,6,23,43","[25, 20, 17, 15, 6, 23, 43]",7
96678592,"26,47,42,44,18,25,21,41,28,45,2","[26, 47, 42, 44, 18, 25, 21, 41, 28, 45, 2]",11
50744645,"13,17,41,39","[13, 17, 41, 39]",4
83024694,"4,6","[4, 6]",2
25243230,"42,44,2,34,39,1,18,10","[42, 44, 2, 34, 39, 1, 18, 10]",8
45700334,"42,21,27,47,33,7,4","[42, 21, 27, 47, 33, 7, 4]",7
13130298,"9,3,33,23,43,2,10,37,12","[9, 3, 33, 23, 43, 2, 10, 37, 12]",9
64733267,"45,3,27,1,17,40,32","[45, 3, 27, 1, 17, 40, 32]",7
34784896,"38,23,48,40","[38, 23, 48, 40]",4
39473526,3,[3],1
79029469,"30,17,26,10,44,23","[30, 17, 26, 10, 44, 23]",6
66450612,"39,37,10,42,12,44,23,36,6","[39, 37, 10, 42, 12, 44, 23, 36, 6]",9
360117,"13,18,27,43,7,1,40,11,32","[13, 18, 27, 43, 7, 1, 40, 11, 32]",9
92293482,"47,2,26,12,9,17,37,10,44,36,22,20,43","[47, 2, 26, 12, 9, 17, 37, 10, 44, 36, 22, 20, 43]",13
52047201,"44,36,48,21,13,37,34,43,23,14,16","[44, 36, 48, 21, 13, 37, 34, 43, 23, 14, 16]",11
85227232,"18,27,3","[18, 27, 3]",3
56408754,"48,25,8,37,17,11,30,1,2,22,10,43,13,39,24","[48, 25, 8, 37, 17, 11, 30, 1, 2, 22, 10, 43, 13, 39, 24]",15
80227183,"20,1,40,37,39,45,44,2,10,5","[20, 1, 40, 37, 39, 45, 44, 2, 10, 5]",10
23986054,"13,37,39,47,34,41,6,17,2,30,31,5,25","[13, 37, 39, 47, 34, 41, 6, 17, 2, 30, 31, 5, 25]",13
18921429,"14,16,29,6,43","[14, 16, 29, 6, 43]",5
94027568,"2,27,29,47,44","[2, 27, 29, 47, 44]",5
40151848,"36,26,3,23","[36, 26, 3, 23]",4
7402355,"8,38,40,32,33,29,13,2,25,3,42,10","[8, 38, 40, 32, 33, 29, 13, 2, 25, 3, 42, 10]",12
12944386,"47,38,5,27","[47, 38, 5, 27]",4
64976550,"12,29,10,9,27,18,38,45,5,23","[12, 29, 10, 9, 27, 18, 38, 45, 5, 23]",10
13079565,"36,7","[36, 7]",2
95767342,"25,41,13,19,29,21,8,26,37,34","[25, 41, 13, 19, 29, 21, 8, 26, 37, 34]",10
60902958,"38,43,47","[38, 43, 47]",3
75270311,"23,41,26","[23, 41, 26]",3
4964811,"7,43,23,9,5,31,11,18,32","[7, 43, 23, 9, 5, 31, 11, 18, 32]",9
24858190,"43,1,27,24,22,31,33,46","[43, 1, 27, 24, 22, 31, 33, 46]",8
67238841,"47,30,6,18,39,34,22,2,25","[47, 30, 6, 18, 39, 34, 22, 2, 25]",9
5966154,"42,2","[42, 2]",2
74113123,"17,40,32,25,46,44,36,45","[17, 40, 32, 25, 46, 44, 36, 45]",8
61911231,"47,3,13,21,44,42,27,39,14,16,38,8,9,43,10,2","[47, 3, 13, 21, 44, 42, 27, 39, 14, 16, 38, 8, 9, 43, 10, 2]",16
49936340,"7,22,16,14,21,39,4","[7, 22, 16, 14, 21, 39, 4]",7
24262254,"2,10,20,25,4,41,17,39,34,40,28,8,21","[2, 10, 20, 25, 4, 41, 17, 39, 34, 40, 28, 8, 21]",13
62973730,"44,2,45,23,33,28,36,26,25,37,8,42,30,43,41","[44, 2, 45, 23, 33, 28, 36, 26, 25, 37, 8, 42, 30, 43, 41]",15
45886869,"21,17,39,18","[21, 17, 39, 18]",4
8329127,"38,27,21,28,43","[38, 27, 21, 28, 43]",5
30761695,"44,2,46,48,20,22,8,1","[44, 2, 46, 48, 20, 22, 8, 1]",8
74546821,"2,34,36,16,38,9,21,20,22,42,41,28,6,14,1,3,47,32,40,23","[2, 34, 36, 16, 38, 9, 21, 20, 22, 42, 41, 28, 6, 14, 1, 3, 47, 32, 40, 23]",20
55379459,"3,12,45,36,38,13","[3, 12, 45, 36, 38, 13]",6
57019899,"13,37,4,39,40,22","[13, 37, 4, 39, 40, 22]",6
75588764,"39,22,36,17,28,2,10,34","[39, 22, 36, 17, 28, 2, 10, 34]",8
85588800,"44,45,3,4,20,27,41,26,2","[44, 45, 3, 4, 20, 27, 41, 26, 2]",9
29804789,"47,2,28,22,17,20,25","[47, 2, 28, 22, 17, 20, 25]",7
65863061,"36,22,2,27,3,44,35,42,45","[36, 22, 2, 27, 3, 44, 35, 42, 45]",9
45896745,"26,35,29,12,47,1,33","[26, 35, 29, 12, 47, 1, 33]",7
60997732,"18,27,22,48,23,44,45,31,36","[18, 27, 22, 48, 23, 44, 45, 31, 36]",9
64783260,"2,16,48,47,46,42,8,19,7","[2, 16, 48, 47, 46, 42, 8, 19, 7]",9
15589599,"4,32,21,27,2,9,43,45,15,13","[4, 32, 21, 27, 2, 9, 43, 45, 15, 13]",10
15904662,"9,20,25,46,40,7","[9, 20, 25, 46, 40, 7]",6
91218291,"17,9,39,13,36","[17, 9, 39, 13, 36]",5
34953304,"37,13,32,40,35,20,41,14,19,2,44,23,38,17,34,30,1,46","[37, 13, 32, 40, 35, 20, 41, 14, 19, 2, 44, 23, 38, 17, 34, 30, 1, 46]",18
44128315,"45,18,27,44,26,7,8,21,14,40,20","[45, 18, 27, 44, 26, 7, 8, 21, 14, 40, 20]",11
47277477,"3,1,46,43,32,20,13,37,8,6,29,2,45,44,18,7","[3, 1, 46, 43, 32, 20, 13, 37, 8, 6, 29, 2, 45, 44, 18, 7]",16
29188412,"13,48,40,17,47,3,2","[13, 48, 40, 17, 47, 3, 2]",7
31158567,"22,42","[22, 42]",2
75604478,"20,27,46,32,1,13,36,31","[20, 27, 46, 32, 1, 13, 36, 31]",8
8599909,"40,34,13,23,9,43,47,22,30","[40, 34, 13, 23, 9, 43, 47, 22, 30]",9
15075595,"20,25,40,22,4,2,1,9,5","[20, 25, 40, 22, 4, 2, 1, 9, 5]",9
34373946,"38,9,43,33,15,39,19,29,17,6,20,26,31,8","[38, 9, 43, 33, 15, 39, 19, 29, 17, 6, 20, 26, 31, 8]",14
3731146,"25,47,1","[25, 47, 1]",3
5839058,"17,16,32,46,4,37","[17, 16, 32, 46, 4, 37]",6
48988651,"46,25,40,20,32,23,9","[46, 25, 40, 20, 32, 23, 9]",7
58746018,"22,6,28,20,32,34,36,10,48,8,17,47,40,46","[22, 6, 28, 20, 32, 34, 36, 10, 48, 8, 17, 47, 40, 46]",14
75998735,"27,25,47,11,3,34,10,17,36,39","[27, 25, 47, 11, 3, 34, 10, 17, 36, 39]",10
88853442,"9,16,6,41,40,23","[9, 16, 6, 41, 40, 23]",6
90893636,"14,18,10,2,5,1,26,13,34,47,48,16,12","[14, 18, 10, 2, 5, 1, 26, 13, 34, 47, 48, 16, 12]",13
79702460,"25,26,29","[25, 26, 29]",3
46726441,"17,2,6,13,47,40,10","[17, 2, 6, 13, 47, 40, 10]",7
51498427,"32,25,27,23,43,11","[32, 25, 27, 23, 43, 11]",6
10826904,"6,25,40","[6, 25, 40]",3
19327732,"47,1","[47, 1]",2
24669185,40,[40],1
75236019,"31,14,12,3,20,1,28,27,22","[31, 14, 12, 3, 20, 1, 28, 27, 22]",9
27179579,"20,25,46,19,3,32,14,42","[20, 25, 46, 19, 3, 32, 14, 42]",8
38003138,"2,32,25,40,46,41,39,4","[2, 32, 25, 40, 46, 41, 39, 4]",8
32090661,"38,47","[38, 47]",2
43180757,"44,43,27,10,4,26,28","[44, 43, 27, 10, 4, 26, 28]",7
98433325,"14,10,45,11,48,8,28","[14, 10, 45, 11, 48, 8, 28]",7
53826177,"14,25","[14, 25]",2
74391808,"16,21,23,44,10,32,14,2,42,9","[16, 21, 23, 44, 10, 32, 14, 2, 42, 9]",10
86946571,"7,20,40,25,32,46,22,18,17,6","[7, 20, 40, 25, 32, 46, 22, 18, 17, 6]",10
72108919,"42,4,43,17,47,32,5","[42, 4, 43, 17, 47, 32, 5]",7
31718007,"9,3","[9, 3]",2
62656007,"2,3,19,7,13,1,28,42,44,9,6,8,16","[2, 3, 19, 7, 13, 1, 28, 42, 44, 9, 6, 8, 16]",13
79476262,"1,14,25,21,8,43,26,10","[1, 14, 25, 21, 8, 43, 26, 10]",8
98132268,"1,10,44,42,19,47,30,28,41,26,17,14,8,39,21,16","[1, 10, 44, 42, 19, 47, 30, 28, 41, 26, 17, 14, 8, 39, 21, 16]",16
46894142,"9,38,1","[9, 38, 1]",3
28387153,"38,3,1,31,13,39,34,4,2,20,26,10","[38, 3, 1, 31, 13, 39, 34, 4, 2, 20, 26, 10]",12
79032813,"46,43,32,19,12,1,10,21,48,34,39","[46, 43, 32, 19, 12, 1, 10, 21, 48, 34, 39]",11
49988186,"8,16,14,47","[8, 16, 14, 47]",4
36574072,32,[32],1
69259348,"10,23,40,20","[10, 23, 40, 20]",4
4960977,"37,13,34,48,21,14","[37, 13, 34, 48, 21, 14]",6
58863315,"2,37,40,28,23","[2, 37, 40, 28, 23]",5
76191573,"13,10,45,42,38,30,3,2,27,41,39","[13, 10, 45, 42, 38, 30, 3, 2, 27, 41, 39]",11
74307687,"18,40,9,23,43,38,7,14,42","[18, 40, 9, 23, 43, 38, 7, 14, 42]",9
58511362,"44,45,40,28,23,38,27,25","[44, 45, 40, 28, 23, 38, 27, 25]",8
23114626,"43,32,46,40,47,26,17,42,44,41,28","[43, 32, 46, 40, 47, 26, 17, 42, 44, 41, 28]",11
3598056,"20,46,25,2,36,41,5,11,42,10","[20, 46, 25, 2, 36, 41, 5, 11, 42, 10]",10
2559844,"1,25,2,12,15,28,27","[1, 25, 2, 12, 15, 28, 27]",7
67574113,"20,38,9,43,12,39,13,16,30,1,23","[20, 38, 9, 43, 12, 39, 13, 16, 30, 1, 23]",11
26837313,"8,18,34","[8, 18, 34]",3
19565474,"13,37,39,36,38,43","[13, 37, 39, 36, 38, 43]",6
80824798,"16,48,8,39","[16, 48, 8, 39]",4
36920251,"20,25,46,44,42,45,2","[20, 25, 46, 44, 42, 45, 2]",7
41950470,"10,45,9,41,47,6,17,26,28,36","[10, 45, 9, 41, 47, 6, 17, 26, 28, 36]",10
77144452,"1,18,3,33,15,48","[1, 18, 3, 33, 15, 48]",6
32352987,"27,16,46,47,12,34,43,2,17","[27, 16, 46, 47, 12, 34, 43, 2, 17]",9
60238501,"2,17,3,20,48,16,8,22","[2, 17, 3, 20, 48, 16, 8, 22]",8
76404694,"44,2,34,37,13,40,29,48","[44, 2, 34, 37, 13, 40, 29, 48]",8
2168376,"11,47,17,1,2,9,20,44","[11, 47, 17, 1, 2, 9, 20, 44]",8
76299054,"13,37,2,15","[13, 37, 2, 15]",4
3340246,"46,25,26,43,48,10,39,2,3,16,38,9","[46, 25, 26, 43, 48, 10, 39, 2, 3, 16, 38, 9]",12
58813065,"32,23,27,10","[32, 23, 27, 10]",4
86147877,"23,9,43","[23, 9, 43]",3
56326505,"11,5,36,6,9,43,31","[11, 5, 36, 6, 9, 43, 31]",7
40416188,"30,31,37,20,25","[30, 31, 37, 20, 25]",5
43526738,"3,47,26,2,45,44,42,10,30","[3, 47, 26, 2, 45, 44, 42, 10, 30]",9
63253970,"1,18,9,15,10,46,34,36,2,14,7,43,38","[1, 18, 9, 15, 10, 46, 34, 36, 2, 14, 7, 43, 38]",13
92514819,"2,10,6,17,41","[2, 10, 6, 17, 41]",5
47282810,"1,44,6,47,38,11,41,39","[1, 44, 6, 47, 38, 11, 41, 39]",8
67914287,"12,17,1,48,2,32,8","[12, 17, 1, 48, 2, 32, 8]",7
29673407,"5,22","[5, 22]",2
34362655,"10,25,46,40","[10, 25, 46, 40]",4
63844239,"15,44,42,45,25,32,3,38","[15, 44, 42, 45, 25, 32, 3, 38]",8
89587201,"47,3,13,34,21,8,25,40,10,11,31,22,36","[47, 3, 13, 34, 21, 8, 25, 40, 10, 11, 31, 22, 36]",13
95469160,"34,48,1,13,39,23","[34, 48, 1, 13, 39, 23]",6
30947187,"2,34,4,17,47,43,32,27,25,46,35,36,38,41","[2, 34, 4, 17, 47, 43, 32, 27, 25, 46, 35, 36, 38, 41]",14
54643799,"44,23,38,9,25,21","[44, 23, 38, 9, 25, 21]",6
63601077,"43,38,40,2,3,1,44","[43, 38, 40, 2, 3, 1, 44]",7
25376844,"24,40,8,17,36,22,9,32","[24, 40, 8, 17, 36, 22, 9, 32]",8
6884747,"25,2,34,47,6,17,33,41,37,3,1,31,30,9","[25, 2, 34, 47, 6, 17, 33, 41, 37, 3, 1, 31, 30, 9]",14
7898603,"10,20,5,6,2,17,38,19,29","[10, 20, 5, 6, 2, 17, 38, 19, 29]",9
94151635,"2,1,6,10,45","[2, 1, 6, 10, 45]",5
85889137,"4,3,1,13,8,29","[4, 3, 1, 13, 8, 29]",6
8586542,"22,45,10,42,21,8,9,2,38,13,37,25,39","[22, 45, 10, 42, 21, 8, 9, 2, 38, 13, 37, 25, 39]",13
73516226,"19,41,26,1","[19, 41, 26, 1]",4
90938054,"27,43,23,9","[27, 43, 23, 9]",4
26711367,"15,18,42,2,13,41,43,40,20","[15, 18, 42, 2, 13, 41, 43, 40, 20]",9
89344118,"44,10,35,27,23,2,45,42,43,9","[44, 10, 35, 27, 23, 2, 45, 42, 43, 9]",10
7112169,"43,1,18,34,38","[43, 1, 18, 34, 38]",5
62569318,25,[25],1
63627218,"36,34,37,18,14,48,6,17,43,47,2","[36, 34, 37, 18, 14, 48, 6, 17, 43, 47, 2]",11
49500466,"32,34,13,30,36","[32, 34, 13, 30, 36]",5
57722847,"14,32,25,42,45","[14, 32, 25, 42, 45]",5
51205783,"30,43,9,25,10,6,23,39,34,21,48,13,20,38,15,41,1","[30, 43, 9, 25, 10, 6, 23, 39, 34, 21, 48, 13, 20, 38, 15, 41, 1]",17
64441498,"2,1,43,39,23,44,27,32,7,36,17","[2, 1, 43, 39, 23, 44, 27, 32, 7, 36, 17]",11
12157934,"20,42,10","[20, 42, 10]",3
48497257,9,[9],1
93382699,"28,26,38,1,27,23,2,20","[28, 26, 38, 1, 27, 23, 2, 20]",8
84913610,"2,26,25,31,20","[2, 26, 25, 31, 20]",5
38024291,"43,26,14,48,8,20,39,17,46,25,1,13,34,44","[43, 26, 14, 48, 8, 20, 39, 17, 46, 25, 1, 13, 34, 44]",14
64830182,"21,2,33,46,39,34,37,32,8","[21, 2, 33, 46, 39, 34, 37, 32, 8]",9
33300679,"47,9,15","[47, 9, 15]",3
6534229,"21,16,14,37","[21, 16, 14, 37]",4
11555778,"41,17,2,28,14","[41, 17, 2, 28, 14]",5
71071664,"22,4,36,47,21,8,28,3,1","[22, 4, 36, 47, 21, 8, 28, 3, 1]",9
48681359,"28,17,43,10,36,22,38,21,44","[28, 17, 43, 10, 36, 22, 38, 21, 44]",9
82484218,"22,39,25,38,2,43,18","[22, 39, 25, 38, 2, 43, 18]",7
85901001,"39,24,14,41,26,23,43,17","[39, 24, 14, 41, 26, 23, 43, 17]",8
36672309,"46,9,10,44","[46, 9, 10, 44]",4
39915888,9,[9],1
31757370,"27,15,17,21,8,36,9,44,47,37,42,45","[27, 15, 17, 21, 8, 36, 9, 44, 47, 37, 42, 45]",12
39165463,"29,19,26,9,38,41,13,39,34","[29, 19, 26, 9, 38, 41, 13, 39, 34]",9
32308811,"18,17,8,34,20,25,32,40","[18, 17, 8, 34, 20, 25, 32, 40]",8
53458432,"10,42,38,9,1,3,2,35,46","[10, 42, 38, 9, 1, 3, 2, 35, 46]",9
41930059,"22,36,25,43,9,14,3,13,42,2,1,26,20","[22, 36, 25, 43, 9, 14, 3, 13, 42, 2, 1, 26, 20]",13
57126314,42,[42],1
63790289,"2,13,39,37,19,22,11,1,46","[2, 13, 39, 37, 19, 22, 11, 1, 46]",9
83561606,"40,15,24,2,37,13,39,14,11,38,9,17,46,27,20,45,44","[40, 15, 24, 2, 37, 13, 39, 14, 11, 38, 9, 17, 46, 27, 20, 45, 44]",17
53790699,"22,12,35,29,17,47,34","[22, 12, 35, 29, 17, 47, 34]",7
59253759,"16,21,18,13,9,26,34","[16, 21, 18, 13, 9, 26, 34]",7
93395096,"10,45,2,41,39,27","[10, 45, 2, 41, 39, 27]",6
51023659,"2,46,20,38,26,9,23,34,17,1,10","[2, 46, 20, 38, 26, 9, 23, 34, 17, 1, 10]",11
37623241,"25,43,27,3,47,17,44,40,2,46,34,13,39,18,6,1","[25, 43, 27, 3, 47, 17, 44, 40, 2, 46, 34, 13, 39, 18, 6, 1]",16
3199161,"22,43,34,37,13,44","[22, 43, 34, 37, 13, 44]",6
89511176,"10,2,25,14,36,22,21","[10, 2, 25, 14, 36, 22, 21]",7
88013538,"34,23,43","[34, 23, 43]",3
20936431,"39,13,44,29,31,38,9,2","[39, 13, 44, 29, 31, 38, 9, 2]",8
15145463,"36,20,32,47,9","[36, 20, 32, 47, 9]",5
30604367,"33,1,31,38,6,44,42","[33, 1, 31, 38, 6, 44, 42]",7
6938054,"22,1,42,2,4,10,24,15","[22, 1, 42, 2, 4, 10, 24, 15]",8
65649382,"25,40,9,38","[25, 40, 9, 38]",4
95969253,"46,32,20,40,16,14","[46, 32, 20, 40, 16, 14]",6
44500006,"42,1,41,46,9,3","[42, 1, 41, 46, 9, 3]",6
72199682,"6,44,32,46,47,2,10,42,17","[6, 44, 32, 46, 47, 2, 10, 42, 17]",9
71329390,"24,33,25,41,32,37,1,30,47,36,16,48,14,5,34","[24, 33, 25, 41, 32, 37, 1, 30, 47, 36, 16, 48, 14, 5, 34]",15
14746768,"9,34,39,45,30,15,10,2,19,40,21,13","[9, 34, 39, 45, 30, 15, 10, 2, 19, 40, 21, 13]",12
56589815,"3,8,47,30,48,16,21,37,1,43,6,17,34,20","[3, 8, 47, 30, 48, 16, 21, 37, 1, 43, 6, 17, 34, 20]",14
3403857,"2,16,22,9,14,38,36,41,10,43,31,26","[2, 16, 22, 9, 14, 38, 36, 41, 10, 43, 31, 26]",12
39151571,"11,38,45,47,6,17,2,13","[11, 38, 45, 47, 6, 17, 2, 13]",8
90538200,"17,1,37,34","[17, 1, 37, 34]",4
95109255,"21,14,48,35,36,43,23,22,31,30,33,9","[21, 14, 48, 35, 36, 43, 23, 22, 31, 30, 33, 9]",12
61296996,"1,39,7,33,10,44","[1, 39, 7, 33, 10, 44]",6
64644126,"31,1,11,2,27,18","[31, 1, 11, 2, 27, 18]",6
32560007,"32,2,30,37,38,9,43,45,47,1","[32, 2, 30, 37, 38, 9, 43, 45, 47, 1]",10
32290061,"41,11,9,38,19,12","[41, 11, 9, 38, 19, 12]",6
88119848,"9,40,6,4,38,1,32,20,46,25,24","[9, 40, 6, 4, 38, 1, 32, 20, 46, 25, 24]",11
73735924,44,[44],1
23414136,"7,5,2,23,45,27","[7, 5, 2, 23, 45, 27]",6
13656717,"9,38,29,27,13,45,42,2,17,39,34,37,44","[9, 38, 29, 27, 13, 45, 42, 2, 17, 39, 34, 37, 44]",13
58206958,"23,43,46,45","[23, 43, 46, 45]",4
99556222,"9,17,23,10,6,27,43,26,41,44","[9, 17, 23, 10, 6, 27, 43, 26, 41, 44]",10
46261381,"2,42,9,43,36,1,4,44,45,47,37,34,21,35,10","[2, 42, 9, 43, 36, 1, 4, 44, 45, 47, 37, 34, 21, 35, 10]",15
29633228,"22,17,41","[22, 17, 41]",3
2322826,"28,14,21,47,6,10,44,26,41","[28, 14, 21, 47, 6, 10, 44, 26, 41]",9
61634595,"38,18,30,26,23,3,13,9","[38, 18, 30, 26, 23, 3, 13, 9]",8
92613395,"13,24,2,40,23,39","[13, 24, 2, 40, 23, 39]",6
32951178,"23,21,13,37,3,9,41,38,43,48,14","[23, 21, 13, 37, 3, 9, 41, 38, 43, 48, 14]",11
10686127,"32,41,24,11,13","[32, 41, 24, 11, 13]",5
62010403,"31,39,13,33,32,40","[31, 39, 13, 33, 32, 40]",6
85504654,"37,16,25,20,42,39,34","[37, 16, 25, 20, 42, 39, 34]",7
570944,"20,46,40,43,27,3,41,28,23,1,39,34,32,25,13","[20, 46, 40, 43, 27, 3, 41, 28, 23, 1, 39, 34, 32, 25, 13]",15
84383406,"8,4,3,5,6","[8, 4, 3, 5, 6]",5
4391646,"2,27,41,39,1","[2, 27, 41, 39, 1]",5
60700969,"32,25,35,1,46,40,13,36,37","[32, 25, 35, 1, 46, 40, 13, 36, 37]",9
39911098,"14,25,20,32,46,13,1,5,2,44,28,41","[14, 25, 20, 32, 46, 13, 1, 5, 2, 44, 28, 41]",12
11638989,"20,46,27,26,39","[20, 46, 27, 26, 39]",5
12143764,"46,40,32,17,37,18","[46, 40, 32, 17, 37, 18]",6
84029334,"10,44,3,1,2,8,5,27,37","[10, 44, 3, 1, 2, 8, 5, 27, 37]",9
64324983,"46,23,42,2,44,19,27,38,9,32","[46, 23, 42, 2, 44, 19, 27, 38, 9, 32]",10
56032847,"23,9,38,47,17,6,46,43,37,10,20,25","[23, 9, 38, 47, 17, 6, 46, 43, 37, 10, 20, 25]",12
70086082,"23,25,46,1,35,20,38","[23, 25, 46, 1, 35, 20, 38]",7
58399796,"28,41,45,10","[28, 41, 45, 10]",4
34373946,"8,27,20,12,29,36,3,31,5,47,6,9,14,21,2,34","[8, 27, 20, 12, 29, 36, 3, 31, 5, 47, 6, 9, 14, 21, 2, 34]",16
33664090,"37,45,41,42,27,6,1,36","[37, 45, 41, 42, 27, 6, 1, 36]",8
24050387,"23,43,25,18,17,15","[23, 43, 25, 18, 17, 15]",6
59997486,"35,1,2,13,37,32,6,47,33","[35, 1, 2, 13, 37, 32, 6, 47, 33]",9
26296929,"45,2,3,13,14,5,26,41,22,36","[45, 2, 3, 13, 14, 5, 26, 41, 22, 36]",10
75057340,"1,46,40,31,23,3,43","[1, 46, 40, 31, 23, 3, 43]",7
32679150,"27,18,13,47,6,9,25,40,1,2,44,32","[27, 18, 13, 47, 6, 9, 25, 40, 1, 2, 44, 32]",12
75949361,"24,19,39,22,20,40,32,46,43","[24, 19, 39, 22, 20, 40, 32, 46, 43]",9
88998380,"29,28,34,1,2,45","[29, 28, 34, 1, 2, 45]",6
29033244,"41,42,13,37,39,32,25,18,12,9,6,14,3,48,43,38,5","[41, 42, 13, 37, 39, 32, 25, 18, 12, 9, 6, 14, 3, 48, 43, 38, 5]",17
14109085,"44,34,25,7,17,24,32,4,13,26,30,11,20,15,43,37","[44, 34, 25, 7, 17, 24, 32, 4, 13, 26, 30, 11, 20, 15, 43, 37]",16
60751348,"23,43,46,25,45,10,42,39,13","[23, 43, 46, 25, 45, 10, 42, 39, 13]",9
70717018,"36,41,26,7,25,42,2,47,3,35,40,6,17,33,43","[36, 41, 26, 7, 25, 42, 2, 47, 3, 35, 40, 6, 17, 33, 43]",15
16703531,"42,43,38,1,2,7,30,26,46,47,6,32,40,33","[42, 43, 38, 1, 2, 7, 30, 26, 46, 47, 6, 32, 40, 33]",14
39007223,"2,16,21,40,25,20,46,43","[2, 16, 21, 40, 25, 20, 46, 43]",8
92546177,"31,30,34,13,42,45,37,36,20,32,38,9,18,1,29,10,44,2,41","[31, 30, 34, 13, 42, 45, 37, 36, 20, 32, 38, 9, 18, 1, 29, 10, 44, 2, 41]",19
21459473,"23,41,10,27,19,46,6,1,14","[23, 41, 10, 27, 19, 46, 6, 1, 14]",9
77564399,"37,39,5,32","[37, 39, 5, 32]",4
88221833,"39,34,13,2,1,28","[39, 34, 13, 2, 1, 28]",6
46305649,"28,43,36","[28, 43, 36]",3
55582521,"23,47,17,40,13","[23, 47, 17, 40, 13]",5
76009096,"46,28,36,44,23,33,2","[46, 28, 36, 44, 23, 33, 2]",7
3059029,"2,21,14,42,6,44,7,43,11,45,3","[2, 21, 14, 42, 6, 44, 7, 43, 11, 45, 3]",11
83916690,"16,18,20,40,6,2,42","[16, 18, 20, 40, 6, 2, 42]",7
28561663,"19,7,18,43,34,9,39,46,37,11,14,42,45,2","[19, 7, 18, 43, 34, 9, 39, 46, 37, 11, 14, 42, 45, 2]",14
64011361,"17,44,16,2,1,47","[17, 44, 16, 2, 1, 47]",6
88646380,"25,19,12,46,10,45,39,13,2,40,41,6","[25, 19, 12, 46, 10, 45, 39, 13, 2, 40, 41, 6]",12
90996785,"26,41,23,1,37,21","[26, 41, 23, 1, 37, 21]",6
93152133,"27,25,40,32,2,18,13,22,16,46,48,44,10,45,35","[27, 25, 40, 32, 2, 18, 13, 22, 16, 46, 48, 44, 10, 45, 35]",15
60220020,"6,7,2","[6, 7, 2]",3
70934076,"28,26,12,3,8,46,19","[28, 26, 12, 3, 8, 46, 19]",7
80139677,"28,26,2,3","[28, 26, 2, 3]",4
90100918,"41,26,2,15,46,36,27,3,17,34,43,37,22","[41, 26, 2, 15, 46, 36, 27, 3, 17, 34, 43, 37, 22]",13
72653593,"22,47,42,44,25,40,34,43,45,3,26,19,13","[22, 47, 42, 44, 25, 40, 34, 43, 45, 3, 26, 19, 13]",13
51191317,"12,43,45,44,3,34","[12, 43, 45, 44, 3, 34]",6
14502858,"19,32,6,47,17,46,39,13","[19, 32, 6, 47, 17, 46, 39, 13]",8
92444700,"18,12,23,22,27,43,38,20,35,1","[18, 12, 23, 22, 27, 43, 38, 20, 35, 1]",10
16064193,"23,9,45,36,42,1,6,32,40","[23, 9, 45, 36, 42, 1, 6, 32, 40]",9
43950914,"46,32,1,44,2","[46, 32, 1, 44, 2]",5
60254743,"3,2,9,21,48,45,44,18,20,25,6","[3, 2, 9, 21, 48, 45, 44, 18, 20, 25, 6]",11
64292705,"23,15,38,21,16,17,32,46,37,20,41,9,42","[23, 15, 38, 21, 16, 17, 32, 46, 37, 20, 41, 9, 42]",13
76632820,"45,2,42,44,47,20,10,8,48,7","[45, 2, 42, 44, 47, 20, 10, 8, 48, 7]",10
67724011,"46,34,39","[46, 34, 39]",3
95675510,"13,47,21,2,9,23,36,48,17,42,10,37,6","[13, 47, 21, 2, 9, 23, 36, 48, 17, 42, 10, 37, 6]",13
47192422,"36,45,3,37,38,23,28,43,44,47,18,2,10,39,21,14","[36, 45, 3, 37, 38, 23, 28, 43, 44, 47, 18, 2, 10, 39, 21, 14]",16
90292241,"41,26,8,14,43,23,13,6,32,3,45,2,28","[41, 26, 8, 14, 43, 23, 13, 6, 32, 3, 45, 2, 28]",13
71206513,"19,34,39","[19, 34, 39]",3
73830902,"2,22,36,31,18,26,47,48,46,20,4,24,32","[2, 22, 36, 31, 18, 26, 47, 48, 46, 20, 4, 24, 32]",13
11714495,"42,12,38,47,46,13,20,28,9,23,27,1,43,17","[42, 12, 38, 47, 46, 13, 20, 28, 9, 23, 27, 1, 43, 17]",14
4001154,"14,44,40","[14, 44, 40]",3
17036874,"20,36,13,25,32,40,34,15,12,3,22,38","[20, 36, 13, 25, 32, 40, 34, 15, 12, 3, 22, 38]",12
29386061,"18,45,30,32,19,13,37,34,14,8","[18, 45, 30, 32, 19, 13, 37, 34, 14, 8]",10
39954267,"41,13,34,16","[41, 13, 34, 16]",4
61334635,"41,28,47,44","[41, 28, 47, 44]",4
98551038,"22,34,17,1,32,42,7,18","[22, 34, 17, 1, 32, 42, 7, 18]",8
